num_colors,c1_h,c1_s,c1_v,c1_L,c1_a,c1_b,c2_h,c2_s,c2_v,c2_L,c2_a,c2_b,c3_h,c3_s,c3_v,c3_L,c3_a,c3_b,c4_h,c4_s,c4_v,c4_L,c4_a,c4_b,c5_h,c5_s,c5_v,c5_L,c5_a,c5_b,target_score
5,216.41,0.218,0.134,10.95,-0.1,-3.54,216.41,0.234,0.15,12.56,-0.1,-4.2,216.41,0.64,0.652,43.01,6.42,-39.1,186.41,0.79,0.616,54.71,-24.95,-15.64,66.41,0.834,0.973,93.23,-29.53,85.52,5.72
5,176.05,0.261,0.055,3.9,-1.13,-0.27,176.05,0.168,0.16,15.84,-3.14,-0.73,176.05,0.787,0.689,65.02,-36.93,-5.53,146.05,0.609,0.687,64.34,-44.6,22.07,176.05,0.2,0.5,51.42,-9.52,-2.13,7.59
5,127.8,0.9,0.9,80.02,-76.98,68.58,266.55,0.104,0.147,13.3,1.77,-2.32,266.55,0.662,0.729,39.35,48.41,-56.25,221.55,0.499,0.643,45.67,7.04,-33.41,86.55,0.838,0.934,85.95,-53.99,78.09,2.91
5,144.46,0.292,0.149,13.9,-6.61,2.79,144.46,0.265,0.132,12.1,-5.44,2.27,144.46,0.734,0.149,12.62,-15.42,7.88,189.46,0.597,0.59,52.84,-18.94,-14.59,324.46,0.954,0.966,54.15,83.76,-10.68,1.57
5,305.09,0.9,0.9,54.14,86.38,-46.76,154.78,0.065,0.974,96.38,-6.49,1.42,154.78,0.725,0.618,58.0,-43.08,16.2,109.78,0.402,0.645,62.45,-31.19,28.68,334.78,0.962,0.811,44.49,70.7,10.37,1.0
5,210.08,0.034,0.993,97.7,-0.63,-2.55,210.08,0.002,0.942,94.8,-0.04,-0.15,210.08,0.799,0.865,54.37,5.29,-52.35,240.08,0.588,0.511,26.74,23.94,-43.36,60.08,0.967,0.971,94.67,-21.16,91.82,3.42
5,9.21,0.02,0.963,95.56,1.25,0.85,9.21,0.049,0.944,92.23,3.09,2.1,9.21,0.883,0.839,48.24,60.4,52.7,39.21,0.73,0.601,50.79,7.74,44.6,189.21,0.865,0.911,74.91,-29.48,-26.65,5.94
5,37.46,0.9,0.9,68.92,20.29,70.01,212.53,0.244,0.124,9.76,-0.46,-3.44,212.53,0.599,0.696,49.44,1.34,-35.51,167.53,0.435,0.73,70.26,-28.9,0.8,62.53,0.841,0.885,86.58,-22.48,80.84,1.0
5,292.78,0.254,0.116,8.35,5.17,-4.04,292.78,0.281,0.21,17.5,9.52,-7.37,292.78,0.551,0.871,59.55,59.71,-44.09,262.78,0.595,0.767,43.95,43.5,-54.45,142.78,0.856,0.896,80.24,-70.12,46.27,9.97
5,338.69,0.017,0.992,98.2,1.7,-0.23,338.69,0.006,0.965,96.53,0.57,-0.08,338.69,0.861,0.685,38.39,59.63,9.53,293.69,0.528,0.721,50.9,49.76,-36.24,158.69,0.954,0.926,83.19,-65.22,25.83,3.71
5,58.38,0.142,0.136,13.36,-1.06,3.25,58.38,0.283,0.196,20.19,-2.66,8.84,58.38,0.736,0.669,66.94,-13.07,59.56,13.38,0.498,0.583,44.75,21.73,19.45,208.38,0.851,0.995,61.54,5.4,-59.18,9.36
5,275.1,0.03,0.973,95.54,2.76,-3.05,275.1,0.036,0.93,91.34,3.23,-3.57,275.1,0.637,0.72,42.13,49.83,-50.37,305.1,0.51,0.758,55.1,51.58,-30.12,95.1,0.962,0.886,80.22,-65.52,77.01,5.78
5,122.25,0.9,0.9,79.95,-77.93,73.19,169.25,0.288,0.13,11.83,-4.71,-0.24,169.25,0.589,0.687,65.34,-34.31,0.56,139.25,0.657,0.562,52.92,-42.29,26.08,349.25,0.904,0.808,44.08,67.17,33.5,2.2
5,66.04,0.264,0.146,14.35,-2.65,6.41,66.04,0.158,0.198,20.71,-2.12,4.97,66.04,0.641,0.601,60.77,-17.12,48.7,96.04,0.753,0.75,69.91,-49.78,60.21,216.04,0.989,0.888,42.99,30.8,-73.97,7.03
5,228.84,0.186,0.141,11.58,0.89,-3.88,228.84,0.105,0.139,12.51,0.47,-2.16,228.84,0.833,0.821,36.05,41.39,-75.62,198.84,0.8,0.651,48.99,-11.3,-29.63,18.84,0.896,0.809,50.57,47.86,55.23,3.8
5,116.63,0.046,0.95,94.55,-5.49,4.19,116.63,0.064,0.968,95.75,-7.76,5.94,116.63,0.824,0.625,57.41,-56.43,53.61,86.63,0.611,0.523,51.48,-26.7,38.98,266.63,0.806,0.975,44.61,73.11,-83.55,7.79
5,183.71,0.14,0.122,11.3,-1.82,-0.83,183.71,0.211,0.173,17.04,-3.62,-1.64,183.71,0.512,0.7,65.83,-24.24,-10.86,213.71,0.504,0.775,57.91,0.83,-33.61,3.71,0.807,0.833,47.77,61.12,44.74,8.22
5,330.65,0.166,0.125,10.26,3.19,-0.84,330.65,0.285,0.133,9.71,5.86,-1.44,330.65,0.879,0.833,47.06,71.74,-1.66,300.65,0.447,0.772,58.75,47.47,-30.71,150.65,0.809,0.886,80.02,-63.55,31.56,6.18
5,99.19,0.1,0.4,42.34,-4.69,4.89,99.19,0.1,0.4,42.34,-4.69,4.89,99.19,0.1,0.4,42.34,-4.69,4.89,54.19,0.1,0.4,42.62,-1.43,5.35,309.19,0.1,0.4,40.2,5.84,-3.44,1.0
5,300.24,0.9,0.9,55.07,88.72,-54.77,121.38,0.03,0.965,96.19,-3.66,2.57,121.38,0.531,0.602,56.92,-41.79,34.18,91.38,0.732,0.749,70.44,-45.11,59.63,271.38,0.86,0.97,44.28,77.87,-83.38,1.0
5,236.62,0.03,0.979,95.88,1.12,-3.41,236.62,0.015,0.919,91.73,0.52,-1.61,236.62,0.732,0.72,31.84,40.02,-67.52,191.62,0.592,0.678,59.11,-19.08,-17.9,56.62,0.829,0.808,77.8,-12.98,73.28,5.7
5,211.14,0.022,0.964,95.75,-0.36,-1.65,211.14,0.05,0.941,92.3,-0.78,-3.72,211.14,0.81,0.628,38.94,5.4,-42.02,256.14,0.596,0.561,31.16,31.36,-43.96,1.14,0.982,0.917,49.11,74.42,61.89,10.0
5,126.65,0.013,0.95,95.32,-1.53,0.97,126.65,0.074,0.925,91.72,-8.63,5.57,126.65,0.701,0.775,70.61,-61.04,49.92,171.65,0.798,0.564,53.68,-34.31,-0.28,306.65,0.95,0.99,58.57,93.2,-47.4,3.0
5,127.95,0.9,0.9,80.03,-76.95,68.44,214.58,0.267,0.168,14.09,-0.32,-5.1,214.58,0.708,0.723,45.97,7.27,-45.05,169.58,0.757,0.698,65.54,-40.71,1.85,34.58,0.873,0.876,65.6,23.73,65.77,1.26
5,203.06,0.1,0.4,41.18,-1.56,-3.06,203.06,0.1,0.4,41.18,-1.56,-3.06,203.06,0.1,0.4,41.18,-1.56,-3.06,248.06,0.1,0.4,39.44,2.77,-5.63,353.06,0.1,0.4,39.97,4.33,0.82,1.0
5,181.26,0.282,0.064,4.59,-1.43,-0.56,181.26,0.264,0.171,16.72,-4.74,-1.75,181.26,0.646,0.793,74.0,-33.5,-11.7,151.26,0.629,0.521,49.69,-35.12,14.29,331.26,0.863,1.0,56.44,81.93,-1.05,9.87
5,335.43,0.015,0.975,96.84,1.49,-0.29,335.43,0.079,0.962,91.54,7.94,-1.47,335.43,0.824,0.975,55.5,77.78,5.0,20.43,0.516,0.525,41.95,16.0,21.28,185.43,0.893,0.804,70.0,-32.4,-19.34,4.97
5,61.78,0.04,0.99,98.86,-1.83,4.77,61.78,0.047,0.939,94.33,-2.06,5.39,61.78,0.687,0.726,72.86,-16.94,60.88,16.78,0.658,0.714,50.23,31.99,34.46,271.78,0.803,0.841,40.5,66.86,-70.86,6.86
5,250.09,0.036,0.981,95.57,2.1,-4.12,250.09,0.021,0.974,96.13,1.2,-2.37,250.09,0.85,0.755,28.23,57.67,-78.63,280.09,0.424,0.625,46.26,31.1,-29.52,70.09,0.986,0.892,85.09,-35.24,83.18,3.32
5,17.64,0.011,0.992,98.75,0.51,0.62,17.64,0.078,0.924,89.54,3.5,4.22,17.64,0.776,0.692,45.84,36.94,41.45,332.64,0.674,0.504,31.54,41.0,-3.84,167.64,0.811,0.829,76.3,-49.6,5.71,5.53
5,252.7,0.9,0.9,32.87,70.0,-92.41,45.82,0.292,0.214,21.23,-0.76,8.36,45.82,0.758,0.871,75.71,1.84,66.41,90.82,0.71,0.742,69.97,-43.26,57.87,255.82,0.844,0.937,37.43,69.63,-90.2,3.33
5,103.96,0.169,0.086,6.97,-2.02,1.87,103.96,0.213,0.141,13.37,-4.44,4.28,103.96,0.576,0.815,75.91,-48.15,50.4,73.96,0.735,0.774,74.94,-30.58,64.53,253.96,0.83,0.992,39.73,71.3,-94.22,7.53
5,211.38,0.249,0.122,9.59,-0.57,-3.39,211.38,0.261,0.143,11.74,-0.66,-4.06,211.38,0.501,0.753,57.6,-1.43,-30.96,256.38,0.649,0.572,29.47,35.38,-48.44,1.38,0.902,0.842,45.9,67.71,52.69,6.17
5,336.83,0.04,0.977,95.29,4.05,-0.67,336.83,0.011,0.918,92.02,1.08,-0.18,336.83,0.667,0.819,51.01,58.92,0.23,21.83,0.679,0.77,55.72,29.42,40.9,186.83,0.91,0.921,77.56,-33.54,-23.94,4.95
5,211.94,0.224,0.055,3.56,-0.15,-0.91,211.94,0.212,0.175,15.69,-0.61,-3.96,211.94,0.842,0.828,49.07,10.43,-55.46,241.94,0.506,0.536,32.14,20.54,-38.49,211.94,0.2,0.5,47.48,-1.33,-8.97,6.82
5,84.98,0.276,0.126,11.72,-3.86,5.49,84.98,0.22,0.19,19.31,-4.36,6.18,84.98,0.666,0.713,68.42,-35.49,54.15,39.98,0.768,0.706,58.85,8.97,53.43,294.98,0.938,0.86,49.5,83.93,-58.62,8.82
5,359.78,0.9,0.9,48.79,71.97,55.04,200.19,0.074,0.98,95.32,-2.88,-4.39,200.19,0.72,0.759,57.52,-11.66,-32.13,170.19,0.5,0.717,68.61,-30.97,-0.77,20.19,0.854,0.84,54.28,44.78,55.12,1.0
5,256.71,0.024,0.961,94.81,1.58,-2.62,256.71,0.075,0.918,87.34,4.92,-8.04,256.71,0.539,0.662,39.85,32.14,-45.42,211.71,0.716,0.543,35.87,2.54,-33.76,46.71,0.983,0.815,69.11,4.9,72.07,6.85
5,42.29,0.037,0.96,95.56,-0.21,3.38,42.29,0.047,0.959,95.28,-0.26,4.32,42.29,0.743,0.898,75.53,6.88,64.65,12.29,0.775,0.631,39.81,39.69,36.08,222.29,0.901,0.97,44.68,40.38,-83.09,3.87
5,153.97,0.291,0.071,5.24,-2.32,0.6,153.97,0.298,0.142,13.11,-6.0,1.58,153.97,0.628,0.626,59.19,-39.62,14.24,108.97,0.705,0.686,63.59,-51.99,51.91,333.97,0.915,0.95,52.63,79.29,7.35,10.0
5,236.79,0.043,0.988,95.61,1.65,-4.98,236.79,0.038,0.921,90.22,1.37,-4.15,236.79,0.691,0.884,41.5,43.74,-75.77,281.79,0.776,0.717,38.83,61.64,-55.24,26.79,0.834,0.914,63.58,36.02,61.34,6.21
5,112.85,0.9,0.9,80.17,-75.98,74.83,103.87,0.103,0.122,11.51,-1.9,1.81,103.87,0.773,0.633,59.08,-49.22,52.79,133.87,0.483,0.654,62.17,-38.5,24.62,313.87,0.963,0.925,53.41,85.25,-31.28,1.94
5,61.44,0.014,0.968,97.06,-0.63,1.65,61.44,0.036,0.915,92.26,-1.55,4.09,61.44,0.563,0.897,88.41,-17.59,61.11,16.44,0.435,0.714,57.53,19.71,20.88,211.44,0.935,0.815,45.56,14.65,-59.24,5.26
5,228.4,0.248,0.132,9.86,1.15,-4.89,228.4,0.26,0.219,18.28,1.93,-7.9,228.4,0.824,0.799,35.75,38.84,-72.82,198.4,0.664,0.71,56.44,-13.45,-26.69,228.4,0.2,0.5,45.46,2.83,-12.01,1.79
5,285.86,0.009,0.951,95.03,0.98,-0.89,285.86,0.054,0.946,91.82,5.62,-5.07,285.86,0.533,0.89,59.79,55.32,-46.53,255.86,0.49,0.742,47.25,31.18,-45.49,75.86,0.867,0.912,85.85,-41.2,80.17,2.82
5,348.93,0.047,0.988,95.75,4.36,0.37,348.93,0.052,0.976,94.43,4.74,0.41,348.93,0.557,0.699,46.92,42.13,9.43,303.93,0.595,0.765,52.77,59.85,-35.26,348.93,0.2,0.5,45.78,11.01,1.23,6.1
5,125.39,0.187,0.129,11.92,-4.27,2.87,125.39,0.114,0.137,13.14,-2.73,1.81,125.39,0.618,0.865,78.6,-61.56,49.45,95.39,0.778,0.79,73.16,-52.56,64.21,305.39,0.806,0.955,58.69,86.71,-47.29,8.0
5,193.93,0.1,0.4,41.64,-2.49,-2.38,193.93,0.1,0.4,41.64,-2.49,-2.38,193.93,0.1,0.4,41.64,-2.49,-2.38,223.93,0.1,0.4,40.12,0.58,-4.62,343.93,0.1,0.4,40.02,4.64,-0.07,1.0
5,52.44,0.005,0.968,97.1,-0.13,0.5,52.44,0.005,0.914,92.34,-0.13,0.5,52.44,0.528,0.863,81.9,-7.91,51.75,22.44,0.505,0.702,56.38,18.15,27.34,232.44,0.989,0.837,28.7,61.87,-90.23,5.0
5,257.0,0.007,0.984,98.05,0.49,-0.81,257.0,0.074,0.955,90.58,4.97,-8.08,257.0,0.519,0.752,46.34,34.23,-48.41,212.0,0.422,0.618,50.25,-1.49,-22.58,47.0,0.856,0.918,78.87,2.03,75.6,5.8
5,355.99,0.25,0.05,2.99,0.93,0.23,355.99,0.197,0.203,18.04,4.86,1.33,355.99,0.714,0.765,45.38,55.34,27.36,40.99,0.489,0.661,60.34,2.27,33.47,145.99,0.979,0.975,86.37,-77.17,51.96,7.05
5,322.48,0.021,0.98,96.87,2.37,-0.97,322.48,0.016,0.911,91.19,1.62,-0.67,322.48,0.535,0.84,58.33,53.25,-16.99,292.48,0.471,0.639,47.14,40.0,-30.04,322.48,0.2,0.5,46.12,13.08,-5.04,5.42
5,314.72,0.276,0.109,7.6,4.53,-2.34,314.72,0.232,0.21,18.35,7.73,-3.86,314.72,0.75,0.669,41.51,60.16,-24.41,359.72,0.675,0.653,39.73,46.06,25.55,164.72,0.855,0.88,80.15,-55.51,11.51,7.62
5,333.47,0.9,0.9,50.19,75.91,4.96,330.73,0.257,0.219,18.65,8.08,-1.97,330.73,0.745,0.816,48.97,65.18,-6.08,300.73,0.677,0.534,35.56,50.5,-31.54,120.73,0.846,0.982,86.57,-82.04,76.91,1.0
5,299.28,0.18,0.064,4.24,1.52,-1.1,299.28,0.241,0.181,15.36,7.7,-5.35,299.28,0.831,0.064,2.07,5.89,-4.27,329.28,0.471,0.641,47.09,36.63,-7.95,119.28,0.893,0.804,72.18,-71.43,68.08,4.44
5,185.9,0.043,0.983,97.45,-3.02,-1.63,185.9,0.064,0.914,90.9,-4.17,-2.25,185.9,0.569,0.663,61.06,-23.17,-12.82,155.9,0.439,0.635,61.46,-29.24,7.94,5.9,0.873,0.984,55.25,71.54,58.32,5.9
5,355.7,0.02,0.987,97.49,1.76,0.43,355.7,0.063,0.925,89.34,5.23,1.3,355.7,0.586,0.683,44.57,42.32,16.96,310.7,0.723,0.604,38.4,55.35,-26.42,145.7,0.888,0.853,76.73,-67.21,42.0,5.42
5,309.7,0.132,0.063,4.31,1.04,-0.62,309.7,0.221,0.2,17.63,7.32,-4.16,309.7,0.812,0.763,46.6,71.43,-34.1,339.7,0.512,0.551,38.94,33.36,-0.09,99.7,0.842,0.986,88.33,-70.13,79.32,6.96
5,340.05,0.017,0.952,94.6,1.65,-0.18,340.05,0.029,0.965,95.06,2.8,-0.29,340.05,0.636,0.952,59.81,63.13,4.01,10.05,0.753,0.624,39.08,40.33,33.56,190.05,0.866,0.902,73.38,-27.89,-27.72,1.05
5,129.17,0.197,0.127,11.69,-4.33,2.71,129.17,0.265,0.192,18.83,-8.22,5.26,129.17,0.586,0.707,65.73,-49.45,36.55,84.17,0.584,0.652,63.6,-29.14,45.07,309.17,0.946,0.846,49.85,81.46,-37.83,9.26
5,90.92,0.239,0.068,5.04,-1.51,1.77,90.92,0.28,0.159,15.43,-5.27,6.61,90.92,0.779,0.771,72.07,-47.92,63.74,120.92,0.602,0.522,49.29,-41.18,34.78,300.92,0.996,0.883,53.3,88.89,-53.72,9.85
5,155.7,0.276,0.096,7.95,-3.74,0.85,155.7,0.168,0.217,22.23,-4.82,1.04,155.7,0.832,0.662,61.39,-48.9,19.56,185.7,0.586,0.67,61.53,-23.92,-13.04,335.7,0.971,0.986,53.83,81.85,15.6,10.0
5,182.15,0.006,0.993,99.22,-0.45,-0.19,182.15,0.059,0.961,95.38,-4.48,-1.83,182.15,0.571,0.749,70.23,-28.91,-11.12,137.15,0.739,0.542,50.68,-45.18,30.73,32.15,0.983,0.999,69.12,37.49,74.64,2.21
5,148.59,0.294,0.091,7.22,-3.73,1.31,148.59,0.143,0.173,17.35,-3.59,1.2,148.59,0.66,0.638,59.81,-43.74,20.47,118.59,0.79,0.699,63.81,-61.04,56.86,298.59,0.888,0.813,49.31,81.09,-52.07,9.49
5,114.1,0.044,0.976,96.86,-5.21,4.14,114.1,0.076,0.926,91.81,-8.62,6.89,114.1,0.515,0.976,88.92,-56.98,51.05,69.1,0.513,0.568,57.78,-15.62,37.7,264.1,0.876,0.959,39.98,75.27,-89.01,4.8
5,327.94,0.033,0.997,97.59,3.58,-1.16,327.94,0.02,0.927,92.35,1.99,-0.65,327.94,0.836,0.843,48.67,71.86,-7.97,297.94,0.551,0.694,49.27,52.02,-34.85,327.94,0.2,0.5,46.05,12.64,-3.75,6.7
5,47.27,0.171,0.148,14.32,-0.52,3.63,47.27,0.182,0.134,12.67,-0.5,3.54,47.27,0.776,0.843,74.27,-0.02,66.78,92.27,0.532,0.648,62.82,-31.35,40.14,257.27,0.939,0.825,30.03,67.68,-86.09,4.45
5,84.38,0.9,0.9,83.15,-52.39,78.52,156.42,0.036,0.939,93.88,-3.44,0.64,156.42,0.828,0.881,79.8,-60.53,23.6,126.42,0.428,0.752,70.99,-40.46,29.33,306.42,0.928,0.844,50.38,82.25,-42.46,1.0
5,330.11,0.047,0.972,94.54,4.92,-1.4,330.11,0.017,0.938,93.43,1.69,-0.49,330.11,0.54,0.719,49.78,45.61,-8.3,15.11,0.631,0.594,42.22,27.55,27.32,120.11,0.904,0.803,72.03,-71.7,68.26,4.85
5,189.11,0.297,0.13,11.32,-3.3,-2.25,189.11,0.194,0.178,17.42,-2.88,-1.96,189.11,0.518,0.889,78.69,-24.38,-17.78,144.11,0.739,0.782,71.53,-57.61,33.38,9.11,0.852,0.954,55.36,65.13,56.07,9.98
5,203.34,0.9,0.9,59.35,-3.01,-49.37,280.31,0.076,0.932,89.07,7.35,-7.31,280.31,0.56,0.606,39.5,40.26,-37.42,250.31,0.663,0.778,38.3,44.43,-65.49,130.31,0.828,0.992,87.63,-79.82,66.41,1.3
5,339.71,0.24,0.087,5.7,2.58,-0.22,339.71,0.258,0.204,17.1,7.21,-0.56,339.71,0.561,0.776,52.13,47.98,0.96,294.71,0.486,0.546,40.32,37.05,-26.66,339.71,0.2,0.5,45.9,11.71,-0.96,6.29
5,203.83,0.047,0.987,96.87,-1.49,-3.06,203.83,0.019,0.929,92.92,-0.59,-1.19,203.83,0.634,0.831,62.48,-8.48,-34.57,248.83,0.489,0.627,39.36,24.66,-41.04,353.83,0.987,0.951,50.81,77.12,56.04,6.83
5,251.24,0.281,0.075,4.24,1.36,-2.69,251.24,0.129,0.144,12.55,1.64,-3.05,251.24,0.853,0.8,30.22,60.84,-82.05,296.24,0.723,0.679,43.02,62.53,-42.54,41.24,0.848,0.913,73.95,11.8,71.07,5.9
5,152.42,0.036,0.964,96.06,-3.63,0.93,152.42,0.046,0.959,95.39,-4.68,1.21,152.42,0.779,0.777,71.23,-55.22,24.72,197.42,0.693,0.545,43.84,-11.97,-21.61,2.42,0.89,0.993,54.39,75.85,59.53,3.77
5,147.62,0.261,0.053,3.71,-1.33,0.47,147.62,0.127,0.196,20.03,-3.57,1.25,147.62,0.546,0.805,74.94,-45.83,20.64,102.62,0.49,0.6,58.08,-32.14,33.75,357.62,0.902,0.979,53.02,77.04,55.87,8.77
5,351.2,0.1,0.4,39.98,4.4,0.64,351.2,0.1,0.4,39.98,4.4,0.64,351.2,0.1,0.4,39.98,4.4,0.64,321.2,0.1,0.4,40.14,5.42,-2.28,141.2,0.1,0.4,42.16,-5.33,2.39,1.0
5,64.89,0.039,0.979,97.86,-1.93,4.53,64.89,0.035,0.914,92.16,-1.66,3.88,64.89,0.738,0.789,77.81,-21.92,67.74,19.89,0.587,0.532,40.58,19.4,24.72,244.89,0.941,0.871,29.03,69.25,-94.65,5.82
5,333.65,0.038,0.958,93.86,3.88,-0.87,333.65,0.063,0.918,88.86,6.2,-1.36,333.65,0.672,0.76,47.53,56.57,-3.62,303.65,0.757,0.746,47.36,69.73,-40.23,183.65,0.973,0.965,84.06,-40.23,-20.12,5.25
5,23.81,0.1,0.4,41.11,1.65,3.19,23.81,0.1,0.4,41.11,1.65,3.19,23.81,0.1,0.4,41.11,1.65,3.19,53.81,0.1,0.4,42.6,-1.4,5.33,173.81,0.1,0.4,42.32,-4.13,-0.74,1.0
5,317.8,0.03,0.969,95.44,3.34,-1.6,317.8,0.014,0.975,96.85,1.63,-0.78,317.8,0.801,0.674,40.5,61.88,-20.95,2.8,0.675,0.723,44.83,47.5,29.37,107.8,0.946,0.926,82.37,-76.73,78.0,3.81
5,69.45,0.025,0.994,99.26,-1.44,2.92,69.45,0.058,0.958,95.78,-3.22,6.62,69.45,0.839,0.72,70.58,-26.72,67.1,24.45,0.542,0.748,59.49,19.01,32.24,219.45,0.866,0.839,42.44,26.88,-67.85,6.31
5,38.38,0.008,0.999,99.68,0.02,0.73,38.38,0.062,0.902,89.66,0.16,5.04,38.38,0.719,0.704,58.62,9.65,49.52,8.38,0.496,0.691,51.0,28.9,20.06,38.38,0.2,0.5,50.14,0.64,10.26,5.63
5,236.61,0.1,0.4,39.49,1.9,-5.57,236.61,0.1,0.4,39.49,1.9,-5.57,236.61,0.1,0.4,39.49,1.9,-5.57,281.61,0.1,0.4,39.96,4.95,-4.8,26.61,0.1,0.4,41.25,1.37,3.39,1.0
5,150.88,0.249,0.067,4.89,-1.84,0.56,150.88,0.24,0.149,14.15,-5.19,1.61,150.88,0.782,0.626,58.29,-47.37,22.4,180.88,0.429,0.73,70.41,-23.86,-8.17,0.88,0.879,0.815,44.63,65.49,49.32,8.38
5,54.01,0.032,0.966,96.63,-0.96,3.47,54.01,0.069,0.927,92.77,-1.97,7.29,54.01,0.615,0.747,72.03,-8.87,53.87,9.01,0.671,0.632,41.45,36.98,28.45,264.01,0.971,0.986,38.11,80.01,-95.98,6.39
5,267.35,0.018,0.962,95.44,1.42,-1.84,267.35,0.032,0.977,95.67,2.6,-3.37,267.35,0.669,0.962,51.38,61.74,-70.64,312.35,0.56,0.503,35.38,38.69,-18.55,57.35,0.912,0.967,91.76,-16.03,88.31,2.54
5,346.92,0.1,0.4,40.0,4.54,0.22,346.92,0.1,0.4,40.0,4.54,0.22,346.92,0.1,0.4,40.0,4.54,0.22,16.92,0.1,0.4,40.77,2.36,2.7,166.92,0.1,0.4,42.28,-4.39,-0.08,1.0
5,87.9,0.9,0.9,82.59,-56.45,77.83,306.34,0.075,0.937,89.92,8.91,-5.59,306.34,0.77,0.667,41.86,63.59,-34.15,261.34,0.474,0.509,33.87,23.6,-31.43,156.34,0.901,0.872,78.84,-62.55,26.47,2.41
5,306.71,0.297,0.11,7.54,5.24,-3.32,306.71,0.109,0.19,18.35,3.49,-2.17,306.71,0.715,0.814,52.1,70.99,-38.1,261.71,0.672,0.629,32.56,41.75,-52.32,96.71,0.92,0.946,85.02,-68.8,79.92,9.08
5,162.66,0.9,0.9,81.5,-59.38,16.42,305.58,0.213,0.147,12.23,5.55,-3.47,305.58,0.558,0.886,61.74,63.18,-36.09,260.58,0.785,0.679,29.99,51.62,-64.15,155.58,0.901,0.949,84.96,-67.3,29.72,1.0
5,85.34,0.106,0.104,9.25,-1.27,1.76,85.34,0.216,0.153,15.02,-3.59,5.03,85.34,0.757,0.611,58.93,-34.92,52.77,40.34,0.797,0.794,65.33,10.27,60.56,265.34,0.931,0.88,35.35,72.77,-85.25,7.73
5,242.66,0.02,0.959,94.78,0.96,-2.35,242.66,0.019,0.958,94.79,0.89,-2.18,242.66,0.521,0.753,44.18,28.78,-52.12,272.66,0.501,0.766,50.83,40.15,-43.11,92.66,0.938,0.877,79.85,-61.74,76.36,2.94
5,81.62,0.156,0.106,9.48,-1.77,2.41,81.62,0.292,0.167,16.48,-4.81,7.46,81.62,0.616,0.845,80.61,-35.38,58.69,111.62,0.768,0.722,66.19,-58.72,57.61,291.62,0.8,0.841,49.01,76.13,-56.74,9.31
5,63.41,0.042,0.991,98.87,-2.02,4.98,63.41,0.08,0.902,90.73,-3.51,8.81,63.41,0.716,0.81,80.07,-20.51,68.15,18.41,0.647,0.714,51.31,29.59,34.56,243.41,0.971,0.989,32.59,77.54,-105.74,6.36
5,159.37,0.048,0.975,96.85,-4.65,0.61,159.37,0.011,0.923,93.0,-0.98,0.12,159.37,0.751,0.604,56.8,-41.21,11.96,114.37,0.515,0.761,71.08,-46.83,41.72,339.37,0.9,0.992,54.62,80.31,18.35,6.84
5,277.89,0.9,0.9,42.93,77.62,-75.46,60.3,0.035,0.908,91.61,-1.42,3.9,60.3,0.539,0.874,86.64,-15.86,57.82,90.3,0.527,0.604,59.08,-28.35,37.78,240.3,0.898,0.957,32.77,71.94,-100.82,3.6
5,352.92,0.037,0.977,95.48,3.25,0.57,352.92,0.026,0.951,93.96,2.28,0.4,352.92,0.769,0.804,46.21,61.24,28.37,322.92,0.737,0.614,37.66,53.48,-13.99,142.92,0.852,0.925,82.62,-71.66,47.01,3.83
5,147.25,0.9,0.9,80.61,-69.67,42.12,245.62,0.205,0.149,11.81,2.43,-5.14,245.62,0.864,0.826,29.73,62.25,-86.85,215.62,0.478,0.644,48.92,1.75,-28.57,35.62,0.812,0.841,65.25,18.66,61.29,3.86
5,11.8,0.227,0.093,6.65,1.74,1.32,11.8,0.137,0.172,16.16,1.97,1.59,11.8,0.812,0.724,44.34,47.2,42.85,341.8,0.793,0.616,35.38,52.12,9.6,191.8,0.889,0.902,71.33,-24.76,-30.92,7.73
5,10.85,0.268,0.142,11.29,3.51,2.67,10.85,0.219,0.208,18.76,3.95,3.0,10.85,0.534,0.669,48.91,28.51,22.61,40.85,0.752,0.747,62.83,7.88,55.49,160.85,0.87,0.832,75.86,-56.31,17.28,8.4
5,339.2,0.294,0.123,8.54,5.34,-0.47,339.2,0.239,0.214,18.44,6.95,-0.63,339.2,0.617,0.645,41.86,45.14,1.29,9.2,0.528,0.664,48.23,29.36,21.45,159.2,0.943,0.911,82.06,-63.77,24.16,7.49
5,137.47,0.005,0.987,98.74,-0.57,0.28,137.47,0.049,0.938,93.49,-5.36,2.66,137.47,0.886,0.741,67.28,-63.39,47.81,92.47,0.411,0.684,67.0,-26.03,32.59,347.47,0.842,0.87,48.5,69.42,27.05,7.07
5,318.69,0.015,0.991,98.25,1.7,-0.8,318.69,0.027,0.965,95.23,2.98,-1.39,318.69,0.774,0.741,44.93,65.14,-21.34,3.69,0.671,0.778,48.59,49.29,31.4,318.69,0.2,0.5,46.18,13.39,-5.93,7.3
5,178.22,0.025,0.983,98.09,-2.05,-0.62,178.22,0.014,0.965,96.65,-1.13,-0.34,178.22,0.646,0.624,59.96,-29.7,-7.12,133.22,0.404,0.63,60.79,-31.95,20.0,28.22,0.848,0.999,69.62,37.11,67.64,1.91
